"YEAR","SAMPLE","CBSERIAL","STATEFIP","COUNTYFIP","CITY","SEX","AGE","RACE","RACED","RACASIAN","EDUC","EDUCD","EMPSTAT","EMPSTATD","OCC2010","IND","WKSWORK2","UHRSWORK","INCTOT","INCWAGE","INCBUS00","PWSTATE2","PWCOUNTY"
2019,201901,2019000468097,25,0,0,1,18,6,669,2,7,71,3,30,2200,7870,0,0,1000,0,0,0,0
2019,201901,2019000468343,25,25,810,1,29,6,610,2,11,114,1,10,430,7680,6,50,125600,125000,0,25,25
2019,201901,2019000468836,25,0,0,1,63,4,400,2,7,71,1,10,5620,4560,6,30,37100,37100,0,25,0
2019,201901,2019000469079,25,0,0,2,60,6,610,2,7,71,3,30,4810,6991,0,0,0,0,0,0,0
2019,201901,2019000469226,25,25,810,2,47,6,640,2,2,22,1,10,4520,8990,6,40,17000,17000,0,25,0
2019,201901,2019000469226,25,25,810,1,50,6,640,2,2,26,1,10,6240,770,6,40,34500,34500,0,25,25
2019,201901,2019000469226,25,25,810,2,19,6,640,2,5,50,2,20,4720,8680,0,0,0,0,0,0,0
2019,201901,2019000470116,25,0,0,2,50,4,400,2,10,101,1,10,1020,6970,6,40,77000,77000,0,25,0
2019,201901,2019000470116,25,0,0,1,47,4,400,2,10,101,1,10,850,7870,6,40,75000,75000,0,25,0
2019,201901,2019000470116,25,0,0,1,6,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000470271,25,0,0,2,35,6,642,2,11,114,1,10,1960,8191,6,40,24000,24000,0,25,25
2019,201901,2019000470271,25,0,0,1,35,6,642,2,11,116,1,10,1650,8191,6,40,48000,48000,0,25,25
2019,201901,2019000470271,25,0,0,1,11,6,642,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000470271,25,0,0,2,9,6,642,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000470689,25,25,810,2,61,6,600,2,10,101,1,10,3130,8290,6,40,115000,115000,0,25,25
2019,201901,2019000470689,25,25,810,1,61,6,600,2,10,101,1,10,3130,8290,6,40,95000,95000,0,25,25
2019,201901,2019000471404,25,0,0,1,46,6,610,2,11,114,1,10,1000,7380,6,40,235900,235000,0,25,0
2019,201901,2019000471404,25,0,0,2,42,6,610,2,11,114,3,30,2310,7860,0,0,0,0,0,0,0
2019,201901,2019000471591,25,0,0,1,54,6,640,2,10,101,1,10,3050,5070,6,40,175000,175000,0,25,0
2019,201901,2019000471591,25,0,0,2,34,6,640,2,6,63,1,10,4520,8990,6,50,25000,25000,0,25,0
2019,201901,2019000471591,25,0,0,2,3,6,640,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000472185,25,0,0,2,33,6,610,2,11,114,1,10,1000,5070,6,40,100000,100000,0,44,7
2019,201901,2019000472185,25,0,0,1,32,6,610,2,11,114,1,10,1020,7390,6,40,118000,118000,0,25,25
2019,201901,2019000472185,25,0,0,1,4,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000472185,25,0,0,1,2,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000473107,25,0,0,1,69,6,660,2,0,2,3,30,9920,0,0,0,30000,0,0,0,0
2019,201901,2019000473526,25,0,0,2,51,4,400,2,11,116,1,10,1610,7870,6,80,239000,229000,0,25,25
2019,201901,2019000473526,25,0,0,2,87,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000473526,25,0,0,1,86,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000474543,25,0,0,2,35,4,400,2,7,71,1,10,5700,8090,6,32,20000,20000,0,25,25
2019,201901,2019000474543,25,0,0,1,36,4,400,2,0,2,1,10,7855,1090,6,32,23600,20000,0,25,25
2019,201901,2019000474543,25,0,0,1,6,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000474543,25,0,0,1,3,4,400,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000474543,25,0,0,2,72,4,400,2,0,2,3,30,9920,0,0,0,8400,0,0,0,0
2019,201901,2019000475471,25,0,0,1,41,4,400,2,7,71,1,10,310,8680,6,40,16200,16200,0,25,25
2019,201901,2019000475471,25,0,0,2,41,4,400,2,7,71,1,10,310,8680,6,40,16200,16200,0,25,25
2019,201901,2019000475471,25,0,0,1,18,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000475471,25,0,0,1,18,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000475617,25,0,0,2,43,4,400,2,11,114,1,10,3130,8270,6,40,75000,75000,0,25,25
2019,201901,2019000476499,25,0,7570,2,39,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000476499,25,0,7570,1,7,4,400,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000476499,25,0,7570,2,4,4,400,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000477115,25,0,0,1,40,6,610,2,10,101,1,10,710,6970,6,40,197350,197000,0,25,0
2019,201901,2019000477115,25,0,0,2,34,6,610,2,10,101,1,10,5160,6870,6,40,31300,31200,0,25,0
2019,201901,2019000477115,25,0,0,1,4,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000477190,25,0,0,2,26,4,400,2,10,101,1,10,3650,7970,6,40,38000,38000,0,25,0
2019,201901,2019000477370,25,0,0,2,47,4,400,2,11,114,1,10,1220,6695,6,40,105000,105000,0,25,0
2019,201901,2019000477631,25,25,810,2,44,4,410,2,11,114,1,10,2340,7890,6,6,63800,8400,15400,25,0
2019,201901,2019000478422,25,0,0,1,11,6,640,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000480098,25,0,0,2,29,4,400,2,10,101,1,10,4700,5170,6,41,41300,41300,0,25,0
2019,201901,2019000480586,25,0,0,2,34,5,500,2,10,101,3,30,2340,7890,2,20,3000,3000,0,0,0
2019,201901,2019000480808,25,0,0,1,49,6,610,2,11,114,1,10,110,6870,6,40,350000,350000,0,36,61
2019,201901,2019000480808,25,0,0,2,46,6,610,2,11,115,1,10,3010,7980,6,40,200000,100000,100000,25,0
2019,201901,2019000480808,25,0,0,2,17,6,610,2,6,61,3,30,2720,7890,2,6,1000,1000,0,0,0
2019,201901,2019000480808,25,0,0,2,10,6,610,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000480999,25,0,0,1,55,5,500,2,10,101,1,10,1530,3365,6,50,110000,110000,0,25,0
2019,201901,2019000480999,25,0,0,2,56,5,500,2,10,101,1,10,5700,6970,6,40,50000,50000,0,25,25
2019,201901,2019000481082,25,0,0,2,47,4,400,2,7,71,1,10,9100,6280,6,50,29000,24000,5000,25,0
2019,201901,2019000481082,25,0,0,1,50,4,400,2,6,61,1,10,9100,6280,6,30,23000,0,18000,25,0
2019,201901,2019000481179,25,0,0,2,56,4,400,2,11,114,1,10,5860,8680,3,20,8500,8500,0,25,0
2019,201901,2019000481931,25,0,0,1,44,6,610,2,11,116,1,10,430,7460,6,50,415000,235000,180000,25,0
2019,201901,2019000482065,25,0,0,1,33,6,620,2,11,114,1,10,1760,7460,6,50,20500,20500,0,25,0
2019,201901,2019000483585,25,0,0,1,30,4,400,2,11,114,1,10,840,6870,6,40,111100,111000,0,25,25
2019,201901,2019000485159,25,0,0,1,32,6,610,2,11,114,1,10,1020,7380,6,40,98200,98000,0,25,0
2019,201901,2019000485159,25,0,0,2,30,6,610,2,10,101,1,10,1020,7390,2,40,36000,36000,0,25,0
2019,201901,2019000485159,25,0,0,1,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000485848,25,0,0,1,35,4,400,2,11,114,1,10,1020,3390,6,40,100200,100000,0,25,0
2019,201901,2019000485848,25,0,0,2,64,4,400,2,2,23,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000485848,25,0,0,1,62,4,400,2,6,61,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000486829,25,0,930,2,60,6,610,2,11,115,1,10,10,9170,3,12,96000,96000,0,83,0
2019,201901,2019000486829,25,0,930,1,59,6,610,2,11,114,1,10,30,9170,3,10,64000,64000,0,83,0
2019,201901,2019000487322,25,0,0,1,57,6,665,2,10,101,1,10,1410,3291,6,40,96800,90000,0,25,0
2019,201901,2019000487322,25,0,0,2,57,6,665,2,11,115,1,10,3060,8090,6,37,181000,181000,0,25,0
2019,201901,2019000487322,25,0,0,2,18,6,665,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000488416,25,0,0,2,73,4,400,2,6,63,3,30,9920,0,0,0,6010,0,0,0,0
2019,201901,2019000488416,25,0,0,1,82,4,400,2,6,63,3,30,9920,0,0,0,8000,0,0,0,0
2019,201901,2019000488597,25,0,0,2,43,6,640,2,6,63,1,10,4600,7860,6,15,6000,6000,0,25,0
2019,201901,2019000488597,25,0,0,1,51,6,640,2,6,61,1,10,7855,1280,6,40,60000,48000,0,25,0
2019,201901,2019000488597,25,0,0,2,11,6,640,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000488597,25,0,0,1,8,6,640,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000488744,25,0,0,2,67,6,640,2,6,63,1,10,8450,3895,6,32,38400,24000,0,25,0
2019,201901,2019000489287,25,0,0,1,46,4,400,2,11,114,1,10,1020,6970,6,45,152200,152000,0,25,25
2019,201901,2019000489287,25,0,0,2,44,4,400,2,11,116,1,10,2200,7870,6,40,70000,70000,0,25,25
2019,201901,2019000489287,25,0,0,2,11,4,400,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000489667,25,3,0,2,38,6,663,2,8,81,1,10,310,8680,6,40,24000,24000,0,25,3
2019,201901,2019000489667,25,3,0,2,45,6,663,2,6,63,1,10,4520,8990,6,40,21000,0,21000,25,3
2019,201901,2019000490513,25,0,0,2,47,6,620,2,11,114,3,30,710,6991,0,0,0,0,0,0,0
2019,201901,2019000492038,25,0,0,2,58,6,663,2,11,114,1,10,2200,7870,6,30,46600,46600,0,25,25
2019,201901,2019000492513,25,25,810,2,42,6,640,2,10,101,1,10,4510,8980,6,30,70000,70000,0,25,25
2019,201901,2019000493819,25,0,930,1,48,4,400,2,10,101,1,10,1760,7460,6,40,101000,101000,0,25,25
2019,201901,2019000494635,25,0,0,1,36,6,610,2,10,101,1,10,1020,7280,6,40,120000,120000,0,25,0
2019,201901,2019000494635,25,0,0,2,34,6,610,2,11,114,1,10,1020,7380,6,20,20000,20000,0,25,0
2019,201901,2019000494950,25,0,0,2,47,4,400,2,6,64,3,30,9920,0,0,0,6600,0,0,0,0
2019,201901,2019000494950,25,0,0,1,47,4,400,2,6,64,1,10,3630,8990,6,20,14400,14400,0,25,0
2019,201901,2019000494950,25,0,0,1,15,4,400,2,2,26,0,0,9920,0,0,0,0,999999,0,0,0
2019,201901,2019000494950,25,0,0,2,7,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000496021,25,0,0,2,33,6,610,2,11,114,3,30,620,4971,0,0,0,0,0,0,0
2019,201901,2019000496021,25,0,0,2,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000498298,25,25,810,2,51,5,500,2,10,101,1,10,2300,8470,6,35,28800,28800,0,25,25
2019,201901,2019000498572,25,0,0,1,43,6,610,2,11,114,1,10,1000,7380,6,40,627000,627000,0,25,25
2019,201901,2019000498572,25,0,0,2,38,6,610,2,11,114,3,30,130,8090,0,0,0,0,0,0,0
2019,201901,2019000498572,25,0,0,1,15,6,610,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2019,201901,2019000500803,25,0,3770,2,49,6,640,2,7,71,3,30,2310,7860,0,0,12000,0,0,0,0
2019,201901,2019000501558,25,25,810,1,72,6,640,2,6,64,3,30,9920,0,0,0,9800,0,0,0,0
2019,201901,2019000501558,25,25,810,2,67,6,640,2,6,61,3,30,9920,0,0,0,9700,0,0,0,0
2019,201901,2019000502390,25,0,0,1,47,6,610,2,10,101,1,10,430,7380,6,40,245000,245000,0,25,0
2019,201901,2019000502390,25,0,0,2,46,6,610,2,11,114,1,10,430,2190,6,40,275000,275000,0,25,0
2019,201901,2019000502390,25,0,0,1,16,6,610,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000502614,25,0,0,1,40,6,610,2,11,114,1,10,110,7380,6,40,180000,180000,0,25,25
2019,201901,2019000502614,25,0,0,1,9,6,610,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000502614,25,0,0,1,5,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000503298,25,0,0,1,36,6,600,2,10,101,1,10,3130,8180,6,40,72000,72000,0,25,0
2019,201901,2019000503298,25,0,0,2,37,6,600,2,10,101,1,10,3160,8270,6,32,72000,72000,0,25,25
2019,201901,2019000503298,25,0,0,2,2,6,600,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000503461,25,0,0,2,46,6,669,2,11,115,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000503461,25,0,0,1,56,6,610,2,6,63,1,10,4000,8680,6,40,13000,13000,0,44,7
2019,201901,2019000503461,25,0,0,2,15,6,610,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2019,201901,2019000503461,25,0,0,2,72,6,669,2,2,22,3,30,9920,0,0,0,10800,0,0,0,0
2019,201901,2019000504288,25,0,0,1,46,6,610,2,10,101,1,10,1020,6970,6,40,175000,175000,0,25,25
2019,201901,2019000504288,25,0,0,2,40,6,610,2,11,114,1,10,1020,7380,6,40,100000,100000,0,25,25
2019,201901,2019000504288,25,0,0,2,14,6,610,2,2,26,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000504288,25,0,0,1,11,6,610,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000504296,25,0,0,1,60,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000504296,25,0,0,2,60,4,400,2,6,63,1,10,4230,8660,6,40,39300,39300,0,25,25
2019,201901,2019000504296,25,0,0,2,22,4,400,2,10,101,1,10,5940,7470,6,40,40000,40000,0,25,25
2019,201901,2019000504296,25,0,0,1,87,4,400,2,2,26,3,30,9920,0,0,0,10500,0,0,0,0
2019,201901,2019000504296,25,0,0,2,83,4,400,2,6,61,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000504296,25,0,0,2,24,6,673,2,6,63,1,10,4700,5275,6,45,72000,72000,0,25,0
2019,201901,2019000505849,25,0,0,2,23,4,400,2,10,101,1,10,4640,8290,6,48,34000,34000,0,25,0
2019,201901,2019000506032,25,0,7570,1,30,6,640,2,8,81,1,10,4850,7470,6,14,12000,12000,0,25,0
2019,201901,2019000506032,25,0,7570,2,74,6,640,2,0,2,3,30,9920,0,0,0,9600,0,0,0,0
2019,201901,2019000506044,25,0,0,2,58,5,500,2,8,81,1,10,7750,3960,6,40,35000,35000,0,25,0
2019,201901,2019000506221,25,0,0,2,54,6,643,2,10,101,1,10,4600,9290,6,40,16000,0,16000,25,0
2019,201901,2019000506364,25,0,0,1,35,6,610,2,7,71,1,10,1060,6695,6,40,177000,175000,0,25,0
2019,201901,2019000506364,25,0,0,2,33,6,610,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000506364,25,0,0,1,0,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000506743,25,0,0,2,49,4,400,2,10,101,1,10,800,7390,6,40,100000,100000,0,25,0
2019,201901,2019000506922,25,0,0,1,42,6,610,2,11,114,1,10,430,6490,6,40,240000,210000,0,25,0
2019,201901,2019000506922,25,0,0,2,42,6,610,2,11,114,1,10,1020,7380,6,40,174600,145000,0,25,0
2019,201901,2019000506922,25,0,0,2,9,6,610,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000506922,25,0,0,2,5,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000509197,25,0,930,2,53,4,400,2,11,114,1,10,4720,7870,6,35,142000,127000,0,25,0
2019,201901,2019000510420,25,0,0,2,29,4,400,2,11,115,1,10,2100,7270,6,40,95000,95000,0,25,0
2019,201901,2019000510420,25,0,0,1,31,4,400,2,11,114,1,10,430,3370,6,40,100000,100000,0,25,0
2019,201901,2019000510920,25,0,0,1,24,6,620,2,10,101,2,20,5510,6380,0,0,0,0,0,0,0
2019,201901,2019000510920,25,0,0,1,23,6,610,2,10,101,1,10,1000,7380,6,40,64000,64000,0,25,25
2019,201901,2019000511478,25,0,0,1,40,6,640,2,6,63,1,10,6200,770,6,45,80000,80000,0,25,0
2019,201901,2019000511478,25,0,0,2,33,6,640,2,6,63,1,12,4520,8990,1,36,3000,3000,0,0,0
2019,201901,2019000511478,25,0,0,1,4,6,640,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000511478,25,0,0,2,59,6,640,2,3,30,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000512946,25,0,0,1,49,6,671,2,10,101,3,30,9920,0,0,0,19200,0,0,0,0
2019,201901,2019000512946,25,0,0,2,49,6,671,2,10,101,1,10,4760,5170,1,20,1100,1100,0,25,0
2019,201901,2019000512946,25,0,0,1,49,6,671,2,10,101,1,10,9200,6080,6,40,50000,50000,0,25,0
2019,201901,2019000513206,25,0,0,2,44,6,660,2,8,81,3,30,9920,0,0,0,14500,0,0,0,0
2019,201901,2019000513206,25,0,0,2,17,6,660,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000513206,25,0,0,2,16,6,660,2,4,40,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000513206,25,0,0,2,12,6,660,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000514342,25,0,930,2,36,6,640,2,11,114,1,10,1020,7390,6,40,29000,29000,0,25,0
2019,201901,2019000514388,25,0,930,2,30,5,500,2,10,101,1,10,430,9590,6,50,60000,60000,0,25,25
2019,201901,2019000515387,25,0,0,2,36,6,620,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000515387,25,0,0,1,40,4,410,2,11,116,1,10,1760,7460,6,50,50000,50000,0,25,0
2019,201901,2019000516396,25,0,0,2,55,4,400,2,6,61,3,30,310,8680,0,0,77000,0,0,0,0
2019,201901,2019000516396,25,0,0,1,61,4,400,2,0,2,1,10,9130,4470,6,30,48000,0,48000,25,0
2019,201901,2019000517671,25,25,810,2,27,4,400,2,11,115,1,10,3060,8191,2,80,31000,31000,0,25,25
2019,201901,2019000517671,25,25,810,1,27,6,610,2,11,115,1,10,1650,8191,6,8,57000,57000,0,25,25
2019,201901,2019000518148,25,0,930,2,26,4,400,2,11,114,1,10,2540,7870,6,40,37600,37600,0,25,25
2019,201901,2019000519861,25,0,0,2,43,6,610,2,11,116,1,10,1760,7460,6,45,143010,143000,0,25,0
2019,201901,2019000519861,25,0,0,1,48,6,610,2,11,116,1,10,10,1890,6,60,190010,190000,0,25,0
2019,201901,2019000519861,25,0,0,1,14,6,610,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000519861,25,0,0,1,8,6,610,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000520101,25,0,0,1,32,6,620,2,11,114,1,10,1530,3291,4,40,220000,220000,0,25,0
2019,201901,2019000520101,25,0,0,2,27,4,400,2,11,114,1,10,1720,2190,6,40,65000,65000,0,25,0
2019,201901,2019000520427,25,0,0,1,69,6,610,2,10,101,1,10,120,6890,3,50,96200,80000,0,25,0
2019,201901,2019000520427,25,0,0,2,72,6,610,2,10,101,1,10,4720,8191,3,40,38200,24000,0,25,0
2019,201901,2019000520628,25,0,0,1,42,4,400,2,11,114,1,10,1400,7380,6,40,130000,130000,0,25,0
2019,201901,2019000520628,25,0,0,2,36,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000520628,25,0,0,2,9,4,400,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000520628,25,0,0,2,7,4,400,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000521687,25,0,0,2,53,4,400,2,3,30,1,10,4030,8680,6,54,7000,7000,0,25,25
2019,201901,2019000521687,25,0,0,1,56,4,400,2,3,30,1,10,4000,8680,6,60,27600,27600,0,25,25
2019,201901,2019000521687,25,0,0,2,23,4,400,2,6,63,1,10,2540,7860,6,11,9000,9000,0,25,25
2019,201901,2019000522082,25,25,810,1,55,6,610,2,11,114,1,10,120,6680,6,40,918000,627000,0,83,0
2019,201901,2019000522082,25,25,810,2,51,6,610,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000523550,25,0,0,1,32,4,400,2,2,25,1,10,310,8680,6,48,92000,92000,0,25,0
2019,201901,2019000523550,25,0,0,2,33,4,400,2,5,50,3,30,4720,8680,1,2,3000,3000,0,0,0
2019,201901,2019000523550,25,0,0,2,5,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000523550,25,0,0,1,0,4,400,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000527119,25,0,0,1,27,4,400,2,11,115,3,30,2140,2190,1,40,10000,10000,0,0,0
2019,201901,2019000527119,25,0,0,1,26,6,620,2,10,101,1,10,1000,7860,4,25,40400,40400,0,25,0
2019,201901,2019000527135,25,0,3770,1,31,6,610,2,11,114,1,10,1020,7380,6,40,139000,139000,0,25,0
2019,201901,2019000527135,25,0,3770,2,28,6,610,2,11,114,1,10,1000,3370,2,40,55000,55000,0,25,25
2019,201901,2019000528780,25,0,0,1,56,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000528780,25,0,0,2,55,4,400,2,10,101,1,10,1650,7460,6,40,100000,100000,0,25,0
2019,201901,2019000529061,25,0,0,1,26,6,610,2,11,114,1,10,1000,7390,6,60,120010,120000,0,25,0
2019,201901,2019000529790,25,0,0,1,64,4,400,2,11,116,1,10,1540,3580,6,40,128400,130000,0,25,0
2019,201901,2019000529790,25,0,0,2,64,4,400,2,11,116,3,30,710,7390,0,0,9600,0,0,0,0
2019,201901,2019000529790,25,0,0,2,27,4,400,2,10,101,3,30,850,5080,3,40,72000,72000,0,0,0
2019,201901,2019000529790,25,0,0,2,22,4,400,2,10,101,1,10,4760,5593,2,40,21000,21000,0,34,17
2019,201901,2019000530739,25,0,0,1,37,6,640,2,8,81,1,10,8965,3970,6,40,60000,60000,0,25,0
2019,201901,2019000530791,25,0,0,2,41,6,675,2,10,101,1,10,20,7390,6,40,200000,200000,0,25,25
2019,201901,2019000530791,25,0,0,2,8,6,675,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000530791,25,0,0,1,6,6,675,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000530831,25,25,810,2,55,4,400,2,7,71,1,10,4150,8680,6,15,26300,25000,0,25,25
2019,201901,2019000532327,25,25,810,2,31,6,610,2,11,116,1,10,3540,7390,6,60,148000,148000,0,25,0
2019,201901,2019000533847,25,0,0,1,63,4,400,2,11,116,1,10,2200,7870,6,40,150000,150000,0,25,25
2019,201901,2019000533847,25,0,0,2,63,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000534362,25,0,0,1,75,4,400,2,6,63,3,30,9920,0,0,0,2400,0,0,0,0
2019,201901,2019000534362,25,0,0,2,72,4,400,2,6,63,3,30,9920,0,0,0,2400,0,0,0,0
2019,201901,2019000535989,25,0,0,2,44,4,400,2,11,116,1,10,1460,3570,6,50,135000,135000,0,25,0
2019,201901,2019000535989,25,0,0,1,43,4,400,2,11,116,1,10,1760,8080,6,45,135000,135000,0,25,0
2019,201901,2019000535989,25,0,0,1,10,4,400,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000535989,25,0,0,1,7,4,400,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000535994,25,0,0,2,49,4,400,2,11,114,1,10,3130,8191,6,50,200000,200000,0,25,0
2019,201901,2019000535994,25,0,0,1,16,4,400,2,4,40,2,20,9920,9920,0,0,0,0,0,0,0
2019,201901,2019000538592,25,0,0,1,66,4,400,2,11,114,1,10,1430,7290,6,40,200000,200000,0,25,25
2019,201901,2019000538603,25,0,0,2,62,5,500,2,11,114,3,30,350,8191,0,0,3500,0,0,0,0
2019,201901,2019000540316,25,25,810,2,52,4,400,2,6,65,1,10,1010,7460,6,40,80000,80000,0,25,25
2019,201901,2019000540316,25,25,810,1,52,4,400,2,11,114,1,10,1760,7460,6,40,70000,70000,0,25,25
2019,201901,2019000540316,25,25,810,2,27,4,400,2,10,101,1,10,1000,7390,6,40,85000,85000,0,25,25
2019,201901,2019000540316,25,25,810,2,16,4,400,2,0,2,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000540316,25,25,810,1,79,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000540316,25,25,810,2,75,4,400,2,6,63,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000540895,25,0,0,1,34,6,610,2,11,116,1,10,1020,7380,6,45,68000,68000,0,25,0
2019,201901,2019000540895,25,0,0,2,30,6,610,2,11,114,2,20,2100,9570,3,36,81000,75000,0,0,0
2019,201901,2019000540895,25,0,0,2,1,6,610,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000541030,25,0,0,2,64,4,400,2,6,65,1,10,4840,7580,3,25,9600,9600,0,25,25
2019,201901,2019000541399,25,0,0,2,39,6,620,2,11,114,3,30,9920,0,0,0,50,0,0,0,0
2019,201901,2019000541731,25,0,0,1,50,4,400,2,11,114,1,10,1360,7380,6,45,210000,210000,0,25,0
2019,201901,2019000541731,25,0,0,2,52,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2019,201901,2019000541731,25,0,0,2,16,4,400,2,4,40,3,30,4600,9290,1,2,200,0,200,0,0
2019,201901,2019000542099,25,0,0,1,46,6,610,2,11,114,1,10,10,7390,6,40,185000,175000,0,25,0
2019,201901,2019000542542,25,0,0,2,47,6,640,2,11,114,1,10,4840,7380,6,55,300000,300000,0,25,0
2019,201901,2019000542542,25,0,0,1,11,6,640,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000542542,25,0,0,1,9,6,640,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2019,201901,2019000542609,25,0,7570,1,54,6,640,2,2,22,3,30,9920,0,0,0,18300,0,0,0,0
2019,201901,2019000542609,25,0,7570,2,44,6,640,2,6,63,1,10,7750,3960,6,40,49700,49700,0,25,0
2019,201901,2019000542609,25,0,7570,1,31,6,640,2,11,115,1,10,3010,7980,6,45,190000,190000,0,25,0
2019,201901,2019000542632,25,25,810,1,54,6,610,2,11,116,1,10,2200,7870,6,40,150000,150000,0,25,25
2019,201901,2019000542826,25,0,0,2,72,6,620,2,3,30,3,30,9920,0,0,0,6200,0,0,0,0
2019,201901,2019000542856,25,0,0,1,49,4,400,2,11,114,1,12,7700,1990,6,40,30000,30000,0,0,0
