"YEAR","STATEFIP","COUNTY","AGE","SEX","RACE","ASIAN","EMPSTAT","OCC2010","IND","EDUC","EDUC99","UHRSWORKLY","INCTOT","INCWAGE"
2019,25,25017,59,2,651,70,10,4230,8470,111,15,40,40250,23000
2019,25,25017,27,2,651,70,21,3160,8190,123,16,40,59000,54000
2019,25,25017,38,2,651,20,10,4600,8470,111,15,40,48001,0
2019,25,25017,25,1,651,10,10,850,7780,111,15,40,85886,85000
2019,25,25017,38,2,651,70,10,1010,7860,123,16,40,72000,72000
2019,25,25017,44,2,651,70,10,1560,570,111,15,40,70704,70000
2019,25,25017,26,1,651,70,10,5510,6380,73,10,32,20011,20000
2019,25,25017,22,2,651,70,10,4720,8680,73,10,35,1500,1500
2019,25,25017,5,1,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,43,1,651,70,10,8220,3380,73,10,40,35360,35360
2019,25,25017,34,1,651,10,10,1020,7380,111,15,40,450036,450000
2019,25,25017,34,2,651,10,32,9999,0,111,15,40,16036,16000
2019,25,25017,0,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,57,1,651,20,10,310,8680,73,10,80,52010,0
2019,25,25017,27,1,651,20,10,2540,7860,111,15,35,30000,30000
2019,25,25017,58,1,651,20,10,130,9470,111,15,40,96130,62000
2019,25,25017,33,2,651,20,10,8740,8180,123,16,40,74126,74000
2019,25,25017,33,1,651,20,10,150,3960,124,17,40,200031,200000
2019,25,25017,51,1,651,20,34,9999,0,124,17,999,0,0
2019,25,25017,61,2,651,10,36,9999,0,123,16,999,17400,0
2019,25,25017,64,1,651,10,36,9999,0,92,14,999,16800,0
2019,25,25017,30,1,651,10,10,1300,4795,111,15,40,140002,140000
2019,25,25017,31,1,651,60,10,1020,7380,123,16,40,100001,100000
2019,25,25017,33,2,651,20,10,710,7380,123,16,60,81111,53000
2019,25,25017,33,1,651,20,10,1020,7380,123,16,40,36000,36000
2019,25,25017,21,2,651,20,10,3310,7980,111,15,38,40002,40002
2019,25,25017,20,1,651,20,10,7010,8790,111,15,40,53545,39000
2019,25,25017,5,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,0,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,27,2,651,20,10,620,7390,111,15,40,115010,115000
2019,25,25017,16,2,651,70,10,4600,8470,40,6,2,250,0
2019,25,25017,31,1,651,30,10,1800,7460,125,18,56,99000,50000
2019,25,25017,27,1,651,10,10,2200,7870,123,16,30,90000,30000
2019,25,25017,48,2,651,10,10,1650,8190,125,18,40,200400,200000
2019,25,25017,52,1,651,10,10,1010,7380,111,15,40,200300,200000
2019,25,25017,11,1,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,70,2,651,30,36,9999,0,40,6,999,0,0
2019,25,25017,36,2,651,10,10,2310,7860,111,15,25,35140,35000
2019,25,25017,38,1,651,10,10,1760,3490,123,16,50,58000,58000
2019,25,25017,8,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,70,2,651,70,36,9999,0,123,16,999,29710,0
2019,25,25017,34,1,651,20,34,9999,0,111,15,70,11801,10000
2019,25,25017,5,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,28,2,651,10,10,500,7390,123,16,40,66003,66000
2019,25,25017,32,1,651,10,10,830,6870,123,16,40,70003,70000
2019,25,25017,25,1,651,10,10,1020,7380,123,16,40,40200,40000
2019,25,25017,28,1,651,10,10,1020,7290,125,18,40,40000,40000
2019,25,25017,23,1,651,10,10,1020,7380,123,16,40,40000,40000
2019,25,25017,43,2,651,20,10,1010,7970,123,16,36,104828,102000
2019,25,25017,42,1,651,20,10,1800,7390,123,16,40,100202,100000
2019,25,25017,10,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,6,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,33,2,651,20,10,2630,7390,123,16,35,115528,0
2019,25,25017,54,1,651,50,10,7700,9070,123,16,32,80042,80000
2019,25,25017,52,2,651,50,10,2140,9470,111,15,40,69500,65000
2019,25,25017,27,1,651,50,10,4760,4870,111,15,15,12000,8000
2019,25,25017,25,1,651,20,34,9999,0,111,15,999,18002,0
2019,25,25017,29,2,651,20,34,9999,0,111,15,999,18006,0
2019,25,25017,22,1,651,20,34,9999,0,111,15,999,18002,0
2019,25,25017,21,1,651,20,34,9999,0,81,11,999,54001,0
2019,25,25017,24,2,651,20,10,1960,7070,123,16,35,42010,18000
2019,25,25017,33,1,651,30,10,840,4490,111,15,40,61003,60000
2019,25,25017,64,1,651,30,12,5120,4870,111,15,15,26002,26000
2019,25,25017,64,2,651,30,12,5140,5170,111,15,40,38210,38000
2019,25,25017,35,1,651,70,10,3060,8190,125,18,60,208779,197000
2019,25,25017,23,1,651,20,34,9999,0,111,15,40,8842,8800
2019,25,25017,58,2,651,20,10,800,770,111,15,35,75055,75000
2019,25,25017,26,2,651,30,10,2200,7870,111,15,50,57223,8162
2019,25,25017,49,2,651,20,34,9999,0,111,15,999,100,0
2019,25,25017,53,1,651,10,10,6200,770,111,15,50,50100,0
2019,25,25017,18,1,651,20,34,9999,0,81,11,999,0,0
2019,25,25017,36,1,651,10,10,730,6970,123,16,999,0,0
2019,25,25017,37,2,651,10,34,9999,0,125,18,999,0,0
2019,25,25017,8,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,64,2,651,20,36,9999,0,111,15,999,9000,0
2019,25,25017,23,2,651,20,10,1740,7390,111,15,40,47207,47000
2019,25,25017,22,1,651,30,10,2310,7860,111,15,50,25050,25000
2019,25,25017,31,1,651,30,10,4700,5790,111,15,60,88011,77000
2019,25,25017,33,2,651,20,10,8965,1680,111,15,40,25020,25000
2019,25,25017,36,1,651,70,10,3060,8190,124,17,48,413040,400000
2019,25,25017,35,2,651,70,10,3010,7980,124,17,36,260040,250000
2019,25,25017,3,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,1,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,38,2,651,20,10,7720,3490,73,10,45,43621,32000
2019,25,25021,8,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,44,2,651,60,10,4520,8980,73,10,38,65000,65000
2019,25,25021,55,1,651,60,10,1010,9370,111,15,40,32450,30000
2019,25,25021,16,1,651,60,34,9999,0,40,6,999,0,0
2019,25,25021,63,2,651,20,10,3130,8190,111,15,30,121602,120000
2019,25,25021,58,1,651,20,36,9999,0,30,5,999,3204,0
2019,25,25021,71,2,651,20,10,910,7870,111,15,40,81602,80000
2019,25,25021,72,1,651,20,36,9999,0,125,18,999,19323,0
2019,25,25021,19,2,651,20,34,9999,0,81,11,999,2,0
2019,25,25021,22,2,651,20,34,9999,0,81,11,999,25,0
2019,25,25021,51,1,651,10,10,10,7460,125,18,50,336800,285000
2019,25,25021,27,1,651,10,10,1430,3960,123,16,40,112050,112000
2019,25,25021,26,2,651,10,34,9999,0,111,15,999,0,0
2019,25,25021,44,2,651,20,10,800,6990,123,16,40,93982,90000
2019,25,25021,45,1,651,20,10,120,6970,123,16,40,251355,250050
2019,25,25021,12,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,9,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,29,2,651,20,10,1460,3670,123,16,40,72595,72000
2019,25,25021,26,1,651,20,10,1460,3670,123,16,40,86319,85000
2019,25,25021,51,2,651,20,10,2100,9570,124,17,35,104267,104000
2019,25,25021,37,1,651,10,10,1760,7870,125,18,40,122059,120000
2019,25,25021,49,1,651,10,10,5240,8680,111,15,20,65530,64000
2019,25,25021,55,2,651,30,10,7750,3990,92,14,40,33505,33000
2019,25,25021,5,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,4,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,3,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,57,2,651,60,10,4520,8990,92,14,15,11501,10000
2019,25,25021,35,1,651,40,34,9999,0,125,18,999,0,0
2019,25,25021,13,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,22,2,651,20,34,9999,0,81,11,999,4,0
2019,25,25021,23,2,651,20,34,9999,0,81,11,999,0,0
2019,25,25021,24,1,651,10,34,9999,0,111,15,999,36080,0
2019,25,25021,36,2,651,10,34,9999,0,111,15,999,5,0
2019,25,25021,35,1,651,10,10,1360,7290,111,15,40,100000,100000
2019,25,25021,7,1,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25021,3,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25023,59,1,651,60,32,9999,0,73,10,999,13200,0
2019,25,25023,85,2,651,60,36,9999,0,10,4,999,16800,0
2019,25,25023,54,2,651,30,10,5165,6970,111,15,40,42015,35000
2019,25,25023,40,1,651,70,10,4700,4990,111,15,40,82755,82000
2019,25,25023,36,2,651,70,10,4720,4990,92,14,48,22476,22476
2019,25,25023,13,1,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25023,60,1,651,20,12,2000,7870,123,16,50,51130,50000
2019,25,25025,21,1,651,10,34,9999,0,81,11,999,0,0
2019,25,25025,21,1,651,10,34,9999,0,81,11,999,25,0
2019,25,25025,25,2,651,70,10,5860,9370,81,11,40,28000,28000
2019,25,25025,36,2,651,20,10,20,7460,123,16,50,201552,200000
2019,25,25025,24,2,651,10,10,310,8680,111,15,40,45003,45001
2019,25,25025,22,1,651,10,34,9999,0,73,10,999,36002,0
2019,25,25025,27,1,651,10,10,310,8680,73,10,60,45002,45000
2019,25,25025,34,2,651,20,34,9999,0,123,16,999,31321,0
2019,25,25025,24,1,651,20,10,560,4380,123,16,40,356000,234000
2019,25,25025,24,2,651,20,34,9999,0,123,16,999,0,0
2019,25,25025,44,2,651,20,21,4050,8680,73,10,30,15400,15000
2019,25,25025,9,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25025,7,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25025,23,1,651,20,34,9999,0,111,15,999,25020,0
2019,25,25025,29,1,651,20,10,2200,7870,123,16,25,75020,75000
2019,25,25025,28,2,651,50,10,1000,8190,123,16,40,75022,75002
2019,25,25025,36,1,651,20,10,1530,3960,111,15,40,94461,91000
2019,25,25025,30,2,651,20,21,2000,8090,111,15,999,0,0
2019,25,25025,68,1,651,20,36,9999,0,73,10,999,17405,0
2019,25,25025,63,2,651,20,10,4230,8660,40,6,40,25709,25709
2019,25,25025,25,2,651,20,10,1650,7460,111,15,40,50002,40000
2019,25,25025,42,2,651,10,10,3010,7980,124,17,36,260040,250000
2019,25,25025,48,1,651,10,10,1020,7870,123,16,45,199756,190000
2019,25,25025,17,2,651,10,34,9999,0,71,9,999,0,0
2019,25,25025,10,1,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25025,35,1,651,20,10,1020,6990,123,16,40,152251,150000
2019,25,25025,35,2,651,20,10,800,6870,123,16,40,181000,180000
2019,25,25025,6,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25025,6,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25025,61,1,651,20,10,1650,8190,125,18,40,200302,100000
2019,25,25025,56,2,651,20,34,9999,0,81,11,999,0,0
2019,25,25025,23,2,651,20,10,1400,7380,111,15,56,63010,60000
2019,25,25025,55,1,651,60,10,6260,770,73,10,40,8000,8000
2019,25,25025,55,2,651,60,10,6260,770,111,15,4,800,800
2019,25,25025,16,1,651,60,10,6260,770,40,6,999,0,0
2019,25,25005,27,1,651,20,10,7200,4670,111,15,99,100001,100000
2019,25,25005,18,2,651,20,34,9999,0,73,10,999,5,0
2019,25,25005,16,2,651,20,34,9999,0,60,8,999,801,0
2019,25,25005,38,1,651,70,10,4700,4970,91,13,20,10001,10000
2019,25,25005,33,2,651,70,34,9999,0,92,14,999,3501,0
2019,25,25005,11,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25005,5,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25005,1,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25013,51,2,651,50,10,2550,7860,123,16,40,50117,50000
2019,25,25013,69,2,651,30,36,9999,0,71,9,999,9480,0
2019,25,25013,71,1,651,50,36,9999,0,73,10,999,13129,0
2019,25,25013,67,2,651,50,10,8320,9070,73,10,20,16001,16000
2019,25,25013,54,2,651,60,10,8220,3490,10,4,40,27950,22000
2019,25,25013,16,2,651,60,34,9999,0,60,8,999,0,0
2019,25,25013,53,2,651,20,32,9999,0,81,11,999,9659,0
2019,25,25013,62,1,651,60,36,9999,0,30,5,999,8172,0
2019,25,25013,52,2,651,60,10,9600,1990,73,10,40,18000,18000
2019,25,25013,28,2,651,60,10,3050,5070,111,15,40,100000,100000
2019,25,25013,22,2,651,60,34,9999,0,81,11,999,20000,0
2019,25,25013,67,1,651,20,10,220,770,111,15,40,56000,55000
2019,25,25013,63,2,651,20,36,9999,0,40,6,999,0,0
2019,25,25013,75,1,651,60,36,9999,0,30,5,999,15073,0
2019,25,25013,75,2,651,60,36,9999,0,20,5,999,4,0
2019,25,25013,52,1,651,20,10,310,8680,73,10,72,67000,52000
2019,25,25013,52,2,651,20,10,310,8680,73,10,72,54000,54000
2019,25,25013,28,2,651,20,10,3050,5070,125,18,38,100007,100000
2019,25,25013,26,1,651,20,34,9999,0,111,15,999,0,0
2019,25,25015,23,2,651,20,10,5400,7890,111,15,20,11000,6000
2019,25,25015,43,2,651,20,34,9999,0,73,10,10,500,500
2019,25,25015,35,1,651,20,10,4000,8680,81,11,86,30000,30000
2019,25,25015,11,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25015,9,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25027,74,1,651,10,36,9999,0,111,15,999,7307,0
2019,25,25027,63,2,651,10,36,9999,0,111,15,40,1200,1200
2019,25,25027,63,1,651,70,32,9999,0,111,15,999,12000,0
2019,25,25027,46,2,651,70,10,4510,8980,111,15,20,16000,16000
2019,25,25027,18,1,651,70,34,9999,0,73,10,999,0,0
2019,25,25027,16,1,651,70,34,9999,0,50,7,999,0,0
2019,25,25027,76,1,651,70,36,9999,0,73,10,999,5459,0
2019,25,25027,68,2,651,70,36,9999,0,73,10,999,5459,0
2019,25,25027,40,1,651,70,10,10,2190,123,16,40,185130,170000
2019,25,25027,62,2,651,10,10,1820,8370,123,16,40,35001,0
2019,25,25027,85,1,651,20,36,9999,0,125,18,999,116703,0
2019,25,25027,80,2,651,20,36,9999,0,123,16,999,248392,0
2019,25,25027,21,2,651,60,34,9999,0,81,11,999,0,0
2019,25,25027,25,1,651,60,34,9999,0,81,11,999,0,0
2019,25,25027,21,2,651,70,10,4720,5570,81,11,32,21320,21320
2019,25,25027,8,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25027,38,1,651,10,10,2060,9160,123,16,22,13500,13500
2019,25,25027,34,2,651,10,34,9999,0,123,16,999,0,0
2019,25,25027,6,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25027,49,1,651,10,10,5000,7980,92,14,42,75395,75000
2019,25,25027,54,1,651,20,10,1000,6870,123,16,40,77200,77000
2019,25,25027,50,2,651,20,10,1650,7460,111,15,40,173000,132000
2019,25,25027,17,1,651,20,34,9999,0,60,8,999,0,0
2019,25,25027,16,1,651,20,34,9999,0,40,6,999,0,0
2019,25,25027,35,2,651,60,10,30,7390,123,16,40,64150,62000
2019,25,25027,19,1,651,10,34,9999,0,60,8,999,3,0
2019,25,25027,47,2,651,10,34,9999,0,30,5,999,0,0
