YEAR,STATEFIP,CITY,SEX,AGE,RACED,EDUC,EMPSTAT,OCC2010,IND,UHRSWORK,INCTOT,INCWAGE
2015,25,0,1,16,Indian,4,3,9920,0,0,0,0
2015,25,0,1,61,Chinese,7,1,310,8680,30,100000,100000
2015,25,0,2,58,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,20,Chinese,7,1,4430,6570,40,4500,4500
2015,25,810,2,21,Korean,7,1,2850,7870,8,3400,3400
2015,25,0,1,25,Chinese,10,1,1000,7380,40,8000,8000
2015,25,0,1,32,Indian,11,1,1020,7380,40,110000,110000
2015,25,0,2,31,Indian,10,3,9920,0,0,0,0
2015,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2015,25,810,1,61,Chinese,1,3,9920,0,0,0,0
2015,25,810,2,57,Chinese,6,1,4220,7690,40,15000,15000
2015,25,0,1,25,Chinese,10,1,30,8180,45,40000,40000
2015,25,0,1,23,Indian,10,1,1020,7380,40,60000,60000
2015,25,0,1,77,Indian,11,3,9920,0,0,32700,0
2015,25,0,2,70,Indian,11,3,9920,0,0,9400,0
2015,25,810,2,35,Chinese,11,1,1760,7390,45,18600,0
2015,25,0,2,49,Indian,11,1,3160,8170,50,805000,551000
2015,25,0,1,57,Indian,10,1,800,6890,40,250000,250000
2015,25,0,2,72,Indian,6,3,9920,0,0,17800,0
2015,25,0,1,31,Korean,11,1,2200,7870,50,54000,54000
2015,25,0,1,58,Indian,6,1,8720,3970,40,55000,55000
2015,25,0,2,46,Indian,1,3,9920,0,0,0,0
2015,25,0,1,2,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,1,49,Korean,11,1,2040,9160,40,44400,44400
2015,25,0,2,48,Korean,11,1,410,7070,40,27000,27000
2015,25,0,1,16,Korean,5,3,9920,0,0,0,0
2015,25,930,2,23,Korean,10,1,1960,8190,40,25000,25000
2015,25,930,2,22,Korean,10,3,2340,7870,40,31500,31500
2015,25,0,1,31,Chinese,11,1,1410,3390,50,110000,110000
2015,25,0,2,31,Chinese,11,3,9920,0,0,0,0
2015,25,0,1,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,0,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,58,Chinese,2,3,9920,0,0,2500,0
2015,25,0,1,50,Chinese,11,1,1300,7290,42,140000,110000
2015,25,810,1,58,Chinese,0,1,4000,8680,40,20000,20000
2015,25,810,2,50,Chinese,0,1,4130,8680,40,90000,90000
2015,25,810,2,26,Chinese,10,1,3030,8370,45,43000,43000
2015,25,810,2,21,Chinese,10,1,4110,4970,20,7900,7900
2015,25,810,2,23,Japanese,6,1,3650,8190,32,28300,28300
2015,25,0,2,44,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,16,Chinese,3,3,9920,0,0,0,0
2015,25,3770,2,45,Other,6,1,4610,8370,40,40000,40000
2015,25,3770,1,47,Other,6,1,8030,3990,40,65000,65000
2015,25,3770,2,13,Other,2,0,9920,0,0,9999999,999999
2015,25,3770,2,10,Other,1,0,9920,0,0,9999999,999999
2015,25,3770,2,7,Other,1,0,9920,0,0,9999999,999999
2015,25,3770,2,4,Other,1,0,9920,0,0,9999999,999999
2015,25,3770,2,87,Other,0,3,9920,0,0,0,0
2015,25,930,1,19,Chinese,6,2,9920,9920,0,0,0
2015,25,0,1,59,Indian,10,1,3510,8190,40,43000,43000
2015,25,0,2,56,Indian,10,1,3130,8190,40,127000,127000
2015,25,0,2,23,Indian,10,1,3130,8190,40,83000,83000
2015,25,0,2,17,Indian,5,1,4720,4970,12,3500,3500
2015,25,0,2,38,Chinese,11,1,3060,8190,60,374000,120000
2015,25,0,1,41,Japanese,11,1,1650,7460,60,34000,34000
2015,25,0,2,42,Japanese,11,3,3060,8190,0,0,0
2015,25,0,1,13,Japanese,2,0,9920,0,0,9999999,999999
2015,25,0,1,11,Japanese,1,0,9920,0,0,9999999,999999
2015,25,0,1,6,Japanese,0,0,9920,0,0,9999999,999999
2015,25,0,1,39,Indian,11,1,1650,2190,40,150000,150000
2015,25,0,2,37,Indian,11,1,3300,2190,40,60000,60000
2015,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,2,33,Chinese,11,1,2310,7860,40,62010,62000
2015,25,0,1,49,Indian,11,1,1020,6970,40,151000,150000
2015,25,0,2,43,Indian,10,1,710,6970,40,96000,95000
2015,25,0,1,15,Indian,3,0,9920,0,0,0,999999
2015,25,0,1,12,Indian,2,0,9920,0,0,9999999,999999
2015,25,930,1,51,Indian,11,1,110,2190,60,561000,551000
2015,25,0,1,31,Chinese,11,1,2200,7870,20,30000,30000
2015,25,7570,1,33,Indian,10,1,1020,7380,40,80000,80000
2015,25,7570,2,30,Indian,10,1,1020,7380,40,60000,60000
2015,25,7570,2,1,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,2,15,Other,2,0,9920,0,0,0,999999
2015,25,7570,1,33,Vietnamese,10,1,1100,6990,40,95000,95000
2015,25,7570,1,3,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,7570,1,0,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,7570,2,37,Vietnamese,6,1,4520,8990,30,20000,0
2015,25,7570,1,35,Vietnamese,6,1,4520,8990,50,250000,250000
2015,25,7570,1,11,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,7570,2,8,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,7570,2,33,Vietnamese,10,1,4520,8990,20,15000,0
2015,25,930,2,59,Thai,11,1,3160,8090,32,75000,75000
2015,25,0,1,35,Chinese,11,1,1020,8190,40,98000,98000
2015,25,0,2,37,Chinese,10,3,9920,0,0,0,0
2015,25,0,2,7,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,4,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,46,Chinese,11,1,120,6870,40,125000,125000
2015,25,0,1,57,Chinese,2,2,4000,8680,40,8900,1300
2015,25,0,1,27,Chinese,10,1,1610,2290,40,58000,58000
2015,25,0,1,26,Chinese,7,2,850,6970,0,12000,0
2015,25,0,1,22,Chinese,8,2,9920,9920,0,0,0
2015,25,0,2,16,Chinese,4,2,9920,9920,0,0,0
2015,25,0,2,54,Chinese,10,1,4700,4970,49,43000,43000
2015,25,0,1,44,Chinese,6,1,8140,3570,60,50000,50000
2015,25,0,2,46,Chinese,10,1,800,9380,38,62000,62000
2015,25,0,1,7,Chinese,1,0,9920,0,0,9999999,999999
2015,25,3770,1,21,Indian,7,1,4640,7870,20,15000,15000
2015,25,810,1,31,Filipino,10,1,430,9570,40,68000,68000
2015,25,810,2,19,Japanese,6,3,9920,0,0,0,0
2015,25,0,2,49,Chinese,10,1,4720,5170,40,15000,15000
2015,25,930,2,36,Chinese,11,1,410,7070,20,70000,0
2015,25,0,1,66,Korean,11,3,2200,7870,0,25000,0
2015,25,0,2,60,Korean,11,1,230,7870,60,135000,135000
2015,25,0,2,34,Chinese,11,1,5700,7460,40,49000,49000
2015,25,810,2,27,Chinese,10,1,710,7390,55,25000,25000
2015,25,810,1,26,Chinese,10,1,4820,6970,55,65000,65000
2015,25,0,2,37,Indian,11,3,9920,0,0,0,0
2015,25,0,1,40,Indian,11,1,3060,8190,40,250000,250000
2015,25,0,2,7,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,1,3,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,1,29,Chinese,10,3,1530,3680,40,58000,58000
2015,25,810,1,72,Other,10,1,3930,7070,40,64000,30000
2015,25,810,2,65,Other,0,1,4720,8680,16,17500,8000
2015,25,810,1,40,Other,10,1,3300,8180,40,50000,50000
2015,25,810,1,33,Other,10,1,410,7070,40,55000,55000
2015,25,7570,2,46,Vietnamese,6,3,9920,0,0,0,0
2015,25,7570,1,51,Vietnamese,6,1,4220,4470,48,21000,21000
2015,25,7570,1,17,Vietnamese,4,3,9920,0,0,0,0
2015,25,0,2,42,Chinese,11,1,2200,7870,40,25000,25000
2015,25,0,1,43,Chinese,11,1,2200,7870,40,30000,30000
2015,25,0,2,12,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,2,39,Japanese,10,1,2150,7270,32,87000,87000
2015,25,0,1,38,Chinese,11,1,430,6970,50,250000,250000
2015,25,0,2,4,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,2,Other,0,0,9920,0,0,9999999,999999
2015,25,3770,2,33,Filipino,10,1,1050,7380,40,83000,83000
2015,25,3770,2,10,Filipino,1,0,9920,0,0,9999999,999999
2015,25,3770,2,9,Filipino,1,0,9920,0,0,9999999,999999
2015,25,810,2,24,Korean,7,1,5860,7870,11,5000,5000
2015,25,0,2,88,Chinese,2,3,9920,0,0,0,0
2015,25,0,1,47,Indian,11,1,1020,3365,40,140000,130000
2015,25,0,2,43,Indian,10,1,1400,3390,40,111000,110000
2015,25,0,2,16,Indian,3,3,4650,7890,3,800,350
2015,25,0,1,13,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,2,40,Indian,6,1,4030,8680,30,24000,24000
2015,25,0,1,44,Indian,6,1,310,8680,30,18000,18000
2015,25,0,2,13,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,2,7,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,72,Indian,10,3,9920,0,0,3700,0
2015,25,0,1,73,Indian,6,3,9920,0,0,0,0
2015,25,0,2,64,Chinese,10,3,9920,0,0,500,0
2015,25,810,1,21,Korean,7,3,3500,8190,40,7000,7000
2015,25,0,1,25,Chinese,10,1,1400,6695,40,105150,105000
2015,25,0,2,33,Indian,11,1,10,7470,50,162000,162000
2015,25,6670,1,19,Other,5,3,9920,0,0,0,0
2015,25,0,2,44,Other,11,1,2310,7860,40,60000,60000
2015,25,0,1,14,Other,2,0,9920,0,0,9999999,999999
2015,25,7570,2,52,Vietnamese,6,1,8740,3190,40,38700,32200
2015,25,7570,2,15,Vietnamese,4,0,9920,0,0,0,999999
2015,25,810,2,25,Vietnamese,10,1,800,7280,50,60000,60000
2015,25,810,1,63,Vietnamese,2,3,9920,0,0,6000,0
2015,25,810,2,52,Vietnamese,2,3,9920,0,0,6000,0
2015,25,810,2,23,Korean,7,3,4060,8680,30,1400,1400
2015,25,810,2,20,Korean,6,3,9920,0,0,0,0
2015,25,810,2,19,Korean,6,3,9920,0,0,0,0
2015,25,0,2,48,Chinese,10,1,1010,9490,40,97120,97000
2015,25,0,1,52,Chinese,5,1,7200,8770,40,24000,0
2015,25,0,2,51,Chinese,10,2,8410,1480,35,2400,2400
2015,25,0,1,26,Chinese,10,1,4760,4795,40,77000,77000
2015,25,0,2,23,Chinese,10,2,1000,7680,20,4000,4000
2015,25,0,2,15,Chinese,2,0,9920,0,0,0,999999
2015,25,0,2,33,Vietnamese,11,1,3050,5070,40,119000,119000
2015,25,0,1,64,Vietnamese,7,1,8030,2880,40,50000,50000
2015,25,0,2,64,Vietnamese,6,3,9920,0,0,0,0
2015,25,0,1,42,Vietnamese,11,1,2630,7290,40,68000,57000
2015,25,0,2,33,Vietnamese,11,1,3130,8190,24,50000,50000
2015,25,0,1,3,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,0,2,1,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,0,2,70,Vietnamese,6,3,9920,0,0,10600,0
2015,25,0,2,45,Other,6,1,4760,5080,24,30000,30000
2015,25,0,1,55,Other,0,1,8220,2370,40,25000,25000
2015,25,0,1,16,Other,5,3,9920,0,0,0,0
2015,25,0,1,14,Other,3,0,9920,0,0,9999999,999999
2015,25,0,2,10,Other,2,0,9920,0,0,9999999,999999
2015,25,0,1,23,Korean,7,1,5700,7870,5,480,480
2015,25,810,1,50,Other,11,1,2100,7270,40,30000,0
2015,25,0,2,46,Filipino,11,1,800,7460,45,83000,83000
2015,25,0,2,1,Other,0,0,9920,0,0,9999999,999999
2015,25,0,1,36,Chinese,7,2,1720,3390,40,83000,83000
2015,25,810,2,30,Indian,11,1,3060,8190,60,61000,61000
2015,25,7570,1,73,Vietnamese,3,3,4000,8680,0,72200,0
2015,25,0,2,38,Indian,11,1,2150,7270,32,87000,87000
2015,25,0,1,36,Indian,11,1,430,6970,50,250000,250000
2015,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,1,1,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,1,47,Other,8,1,9140,6190,45,30000,30000
2015,25,0,2,22,Other,7,3,9920,0,0,0,0
2015,25,930,2,26,Indian,11,3,2400,8570,35,6600,6600
2015,25,810,2,43,Indian,11,1,1060,7870,35,80000,80000
2015,25,810,1,49,Indian,11,1,1240,7380,60,75000,75000
2015,25,810,2,13,Indian,2,0,9920,0,0,9999999,999999
2015,25,810,1,13,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,2,44,Japanese,8,1,4510,8980,35,23400,18000
2015,25,0,2,40,Thai,11,3,9920,0,0,0,0
2015,25,810,1,24,Vietnamese,8,1,4620,8590,40,120000,120000
2015,25,0,2,15,Other,3,0,9920,0,0,0,999999
2015,25,0,1,20,Indian,7,1,5240,8680,35,7600,7600
2015,25,810,1,21,Chinese,7,3,5165,7870,10,1000,1000
2015,25,0,1,23,Thai,6,1,4250,7770,57,31200,27000
2015,25,0,2,42,Chinese,10,3,4965,3190,0,2200,0
2015,25,0,2,19,Chinese,7,3,4850,3370,0,0,0
2015,25,0,2,57,Chinese,6,1,5250,9480,55,85000,75000
2015,25,0,1,32,Chinese,10,1,1000,6180,40,65000,65000
2015,25,810,2,26,Korean,10,3,1000,7870,0,0,0
2015,25,810,1,27,Korean,11,3,9920,0,0,0,0
2015,25,0,1,64,Chinese,11,1,800,7280,40,24000,0
2015,25,930,2,21,Chinese,7,1,5400,7870,2,560,560
2015,25,0,1,47,Chinese,11,1,1020,6490,40,125000,125000
2015,25,0,2,48,Chinese,11,3,9920,0,0,0,0
2015,25,810,2,49,Chinese,10,1,800,9370,37,60000,60000
2015,25,810,2,43,Korean,10,1,3130,8270,36,62000,62000
2015,25,7570,1,69,Other,10,3,8740,3490,0,13100,0
2015,25,7570,2,67,Other,4,3,5620,6290,0,8000,0
2015,25,0,1,18,Vietnamese,6,3,9920,0,0,0,0
2015,25,7570,1,57,Indian,11,1,1650,7870,45,55000,55000
2015,25,7570,2,52,Indian,10,3,9920,0,0,30,0
2015,25,0,1,44,Other,10,1,4000,8680,40,11040,11000
2015,25,0,2,36,Other,7,3,5700,7470,40,5600,5600
2015,25,0,1,6,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,21,Chinese,7,3,5120,7280,40,7400,7400
2015,25,930,1,18,Other,7,1,4760,4795,20,8000,8000
2015,25,0,2,53,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,20,Chinese,7,1,4430,6570,40,4500,4500
2015,25,810,2,23,Korean,10,3,9920,0,0,0,0
2015,25,810,2,51,Korean,10,3,9920,0,0,0,0
2015,25,0,2,32,Filipino,7,3,9830,9870,16,2900,2900
2015,25,0,1,21,Other,7,2,1550,3960,40,7000,7000
2015,25,0,2,27,Other,7,1,4720,4970,20,10000,10000
2015,25,0,2,6,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,4,Other,0,0,9920,0,0,9999999,999999
2015,25,0,2,1,Other,0,0,9920,0,0,9999999,999999
2015,25,0,2,49,Indonesian,11,1,840,6870,40,95000,95000
2015,25,0,2,85,Chinese,7,3,9920,0,0,20100,0
2015,25,7570,1,21,Filipino,6,3,2630,8590,40,1800,1800
2015,25,930,2,38,Other,10,3,9920,0,0,0,0
2015,25,0,2,28,Vietnamese,6,3,9920,0,0,0,0
2015,25,810,2,33,Filipino,11,1,2100,7270,50,130000,130000
2015,25,0,1,73,Chinese,8,3,9920,0,0,2400,0
2015,25,0,2,71,Chinese,6,3,9920,0,0,2400,0
2015,25,810,1,18,Indian,6,3,9920,0,0,0,0
2015,25,7570,1,27,Vietnamese,10,1,3600,8290,30,10000,10000
2015,25,930,1,19,Indian,6,3,710,7080,40,3500,3500
2015,25,810,1,21,Other,6,1,2000,7870,8,1800,1800
2015,25,930,1,22,Chinese,7,1,3500,8190,40,50050,50000
2015,25,930,1,38,Chinese,11,1,2060,9160,40,42000,42000
2015,25,0,1,47,Chinese,11,1,1760,7460,40,150000,150000
2015,25,0,2,49,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,17,Chinese,5,3,4760,5590,40,3500,3500
2015,25,7570,1,18,Chinese,6,3,9920,0,0,0,0
2015,25,0,1,64,Chinese,6,1,4050,8680,40,19500,16800
2015,25,0,2,61,Chinese,6,1,5110,9570,40,72000,72000
2015,25,0,1,57,Indian,11,1,3060,8190,50,553000,551000
2015,25,0,2,55,Indian,6,3,9920,0,0,0,0
2015,25,0,2,85,Chinese,7,3,9920,0,0,20100,0
2015,25,0,1,21,Filipino,6,1,230,7870,10,4300,4300
2015,25,0,1,66,Chinese,6,3,9920,0,0,34200,0
2015,25,0,2,62,Chinese,10,3,120,6670,50,82940,82000
2015,25,0,2,25,Chinese,11,1,5700,8190,40,26600,26600
2015,25,0,1,36,Indian,10,1,1020,7380,40,61000,61000
2015,25,0,2,35,Indian,11,3,9920,0,0,0,0
2015,25,0,1,6,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,74,Chinese,1,3,9920,0,0,10620,0
2015,25,0,1,29,Chinese,10,1,4820,6890,50,13000,13000
2015,25,0,2,78,Japanese,11,3,9920,0,0,27000,0
2015,25,0,1,58,Korean,11,1,2040,9160,40,45000,45000
2015,25,0,2,58,Korean,6,1,7700,9070,40,31000,31000
2015,25,810,2,23,Japanese,10,1,2310,7860,45,20000,20000
2015,25,810,2,23,Korean,10,1,730,7390,40,60000,60000
2015,25,810,2,21,Chinese,6,3,5860,7860,20,3000,3000
2015,25,0,1,49,Chinese,10,1,9630,4970,30,11500,11500
2015,25,0,2,44,Chinese,10,3,9920,0,0,0,0
2015,25,0,2,4,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,1,Chinese,0,0,9920,0,0,9999999,999999
2015,25,810,1,36,Filipino,6,1,4760,4795,40,25001,25000
2015,25,810,2,27,Indian,11,1,3060,8190,75,55000,50000
2015,25,3770,1,45,Indian,7,1,1020,7380,50,126000,120000
2015,25,3770,2,39,Indian,10,1,3130,6990,40,78000,78000
2015,25,3770,2,14,Indian,2,0,9920,0,0,9999999,999999
2015,25,3770,2,11,Indian,1,0,9920,0,0,9999999,999999
2015,25,810,1,33,Indian,10,1,230,7870,40,60000,60000
2015,25,810,2,24,Other,10,3,2200,7870,40,30000,30000
2015,25,810,2,24,Korean,11,3,9920,0,0,0,0
2015,25,810,2,24,Chinese,10,1,710,7390,45,20000,20000
2015,25,0,1,51,Chinese,10,1,300,7290,40,100000,100000
2015,25,0,2,51,Chinese,10,1,1010,6970,40,125000,125000
2015,25,0,1,36,Indian,11,1,2310,7860,45,51400,48000
2015,25,930,2,66,Chinese,10,3,9920,0,0,254000,0
2015,25,0,1,31,Other,10,1,1530,3980,42,43200,40000
2015,25,0,2,29,Chinese,10,1,3130,8090,40,2000,2000
2015,25,0,1,56,Other,2,3,4000,8680,0,0,0
2015,25,930,2,50,Filipino,11,1,2310,7860,40,80000,80000
2015,25,0,1,58,Indian,6,1,4230,8290,40,20000,20000
2015,25,0,2,47,Indian,2,3,9920,0,0,0,0
2015,25,930,1,33,Chinese,11,3,1760,7870,40,22700,22700
2015,25,0,1,44,Chinese,11,1,2100,7290,70,551000,551000
2015,25,0,2,18,Chinese,6,3,5240,8680,15,2100,2100
2015,25,810,2,31,Chinese,11,1,1820,8190,45,30000,30000
2015,25,810,1,28,Chinese,11,1,3240,8090,45,37200,37200
2015,25,0,2,19,Chinese,7,3,4110,8660,30,8020,8000
2015,25,0,1,42,Indian,11,1,730,2190,40,270100,270000
2015,25,0,2,42,Indian,11,3,430,2190,0,0,0
2015,25,0,1,14,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,2,4,Indian,1,0,9920,0,0,9999999,999999
2015,25,3770,1,61,Other,6,1,1550,3390,45,40000,40000
2015,25,3770,2,51,Other,6,1,7750,7580,40,26200,26200
2015,25,3770,1,23,Other,7,1,7900,2880,40,30000,30000
2015,25,3770,1,22,Other,10,1,1360,7290,16,9000,9000
2015,25,0,1,50,Indian,11,1,2200,7870,50,164000,146000
2015,25,0,2,52,Indian,11,3,8350,1680,30,8000,0
2015,25,0,1,54,Indian,11,1,1020,7280,45,140300,140000
2015,25,0,2,20,Indian,7,3,9920,0,0,0,0
2015,25,0,2,16,Indian,5,3,2540,8470,22,1200,1200
2015,25,0,2,85,Indian,2,3,9920,0,0,0,0
2015,25,0,2,54,Korean,10,1,620,6970,50,150000,150000
2015,25,810,1,31,Chinese,11,3,2140,7270,40,40000,40000
2015,25,810,2,30,Chinese,11,3,9920,0,0,0,0
2015,25,810,1,0,Chinese,0,0,9920,0,0,9999999,999999
2015,25,810,1,44,Chinese,11,3,9920,0,0,0,0
2015,25,810,2,37,Chinese,0,1,5240,5080,45,28600,28600
2015,25,810,1,21,Other,6,1,2000,7870,8,1800,1800
2015,25,810,1,50,Chinese,6,1,4000,8680,50,19200,19200
2015,25,810,2,53,Chinese,6,2,4610,9290,3,1400,1400
2015,25,0,1,53,Indian,11,1,1720,2190,50,564500,551000
2015,25,0,2,47,Indian,11,3,5140,9370,0,0,0
2015,25,0,2,7,Indian,1,0,9920,0,0,9999999,999999
2015,25,810,1,76,Chinese,11,3,7700,9070,0,62700,0
2015,25,810,2,79,Chinese,11,3,9920,0,0,6000,0
2015,25,0,2,51,Chinese,11,1,1650,7460,30,100000,90000
2015,25,0,2,48,Other,8,1,4230,8090,40,72000,72000
2015,25,0,1,14,Other,2,0,9920,0,0,9999999,999999
2015,25,0,2,7,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,20,Other,6,1,3600,8190,20,28000,28000
2015,25,930,1,73,Indian,11,1,8740,3390,40,174000,150000
2015,25,930,2,70,Indian,10,1,2860,8190,5,19000,0
2015,25,810,1,18,Indian,6,3,9920,0,0,0,0
2015,25,810,1,44,Chinese,2,1,4000,8680,66,37100,37100
2015,25,810,1,15,Chinese,3,0,9920,0,0,0,999999
2015,25,810,1,9,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,43,Korean,11,1,3010,7980,32,250000,100000
2015,25,0,2,41,Korean,10,3,9920,0,0,0,0
2015,25,0,2,9,Korean,1,0,9920,0,0,9999999,999999
2015,25,0,2,5,Korean,0,0,9920,0,0,9999999,999999
2015,25,0,2,3,Korean,0,0,9920,0,0,9999999,999999
2015,25,0,1,44,Other,10,1,2850,7870,40,57000,57000
2015,25,0,2,27,Indian,6,1,2540,7860,40,30000,30000
2015,25,0,1,19,Other,6,1,4250,7770,6,5400,0
2015,25,0,1,15,Other,3,0,9920,0,0,0,999999
2015,25,0,2,12,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,1,10,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,5,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,18,Vietnamese,6,3,4760,5170,7,660,660
2015,25,810,1,48,Japanese,11,1,3010,7980,40,100000,100000
2015,25,810,2,48,Japanese,11,1,3010,7980,40,100000,100000
2015,25,930,1,44,Chinese,11,1,7700,2190,40,119200,83000
2015,25,930,2,35,Chinese,11,3,1650,7870,0,250,0
2015,25,930,1,4,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,34,Other,7,1,3500,8090,40,50000,50000
2015,25,0,1,7,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,11,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,38,Korean,11,1,1610,2190,45,160000,160000
2015,25,0,2,46,Chinese,10,1,5630,2190,40,80000,80000
2015,25,0,1,51,Chinese,11,1,1000,5480,40,100000,100000
2015,25,0,1,14,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,14,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,2,30,Chinese,11,1,4700,6990,38,130000,130000
2015,25,0,1,73,Chinese,11,3,9920,0,0,248600,0
2015,25,0,2,70,Chinese,11,3,4430,8590,0,23800,0
2015,25,0,1,47,Chinese,0,1,430,7670,35,16000,16000
2015,25,0,2,37,Chinese,10,3,9920,0,0,0,0
2015,25,0,2,1,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,24,Chinese,10,1,1000,7390,55,80000,80000
2015,25,0,1,32,Chinese,11,1,1760,8190,40,38000,38000
2015,25,0,2,51,Chinese,11,3,9920,0,0,10,0
2015,25,0,2,35,Chinese,11,1,3060,7970,22,145000,145000
2015,25,0,1,40,Chinese,10,1,1020,7380,50,170000,170000
2015,25,0,1,4,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,19,Chinese,6,3,9920,0,0,0,0
2015,25,0,2,91,Chinese,3,3,9920,0,0,77700,0
2015,25,0,1,43,Indian,11,1,430,2190,40,200000,200000
2015,25,0,2,41,Thai,11,1,1650,7390,40,97000,97000
2015,25,0,2,11,Other,2,0,9920,0,0,9999999,999999
2015,25,0,1,8,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,46,Chinese,10,1,800,8590,40,65000,65000
2015,25,930,2,20,Indian,7,3,2340,7870,3,200,200
2015,25,0,1,36,Indian,11,1,1000,590,40,75000,75000
2015,25,0,2,35,Indian,10,3,9920,0,0,0,0
2015,25,0,2,10,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,1,8,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,22,Chinese,7,2,9920,9920,0,0,0
2015,25,0,2,71,Other,6,3,9920,0,0,8400,0
2015,25,0,2,44,Indian,11,1,430,7460,40,120000,120000
2015,25,7570,1,44,Vietnamese,8,2,8140,570,0,0,0
2015,25,7570,2,41,Vietnamese,6,1,4520,8990,45,20400,20400
2015,25,7570,2,14,Vietnamese,3,0,9920,0,0,9999999,999999
2015,25,7570,1,11,Vietnamese,2,0,9920,0,0,9999999,999999
2015,25,810,1,74,Chinese,6,3,9920,0,0,16000,0
2015,25,810,2,64,Chinese,6,3,9920,0,0,0,0
2015,25,0,1,36,Other,10,1,1020,3970,40,86000,86000
2015,25,0,2,29,Other,10,3,3130,8180,0,0,0
2015,25,810,2,18,Korean,6,3,9920,0,0,0,0
2015,25,0,1,21,Indonesian,7,3,730,6970,45,3000,3000
2015,25,0,1,37,Indian,11,1,1020,7380,40,98000,98000
2015,25,930,2,60,Chinese,11,1,1610,2190,45,91000,90000
2015,25,810,1,51,Chinese,11,1,110,170,40,120500,118000
2015,25,810,2,49,Chinese,11,1,110,3380,40,27500,25000
2015,25,810,2,11,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,16,Chinese,3,3,9920,0,0,0,0
2015,25,0,1,50,Chinese,6,1,4000,8680,50,30000,30000
2015,25,0,2,50,Chinese,0,3,9920,0,0,0,0
2015,25,7570,1,51,Vietnamese,6,1,4520,8990,35,15000,15000
2015,25,7570,2,45,Vietnamese,6,1,4320,8980,35,10000,0
2015,25,7570,1,14,Vietnamese,2,0,9920,0,0,9999999,999999
2015,25,0,2,52,Chinese,11,1,1020,7380,40,111500,110000
2015,25,0,2,15,Chinese,2,0,9920,0,0,0,999999
2015,25,810,2,41,Chinese,11,1,350,8190,40,80300,80000
2015,25,810,1,41,Chinese,11,1,350,8190,40,95000,95000
2015,25,810,2,78,Korean,6,3,9920,0,0,15600,0
2015,25,0,2,19,Thai,6,1,5400,7870,6,800,600
2015,25,0,1,42,Korean,11,1,1010,7380,45,100000,100000
2015,25,0,2,44,Korean,11,3,9920,0,0,0,0
